date,grade,qualifier,prize,auction_house,seller,sale_type,psa_certification,img_url,lot_url
6/9/2018,8.0,,28.0,eBay,dyecodydye,Auction,40775555,https://d1w8cc2yygc27j.cloudfront.net/7077176306841731426/7931266931369294687.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1803057
5/28/2018,10.0,,139.5,eBay,pwcc_auctions,Auction,25438930,https://d1w8cc2yygc27j.cloudfront.net/-8682787856554892765/3214024392289699572.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1762259
4/11/2018,7.0,,22.5,eBay,liarspoker10,Best Offer,27009332,https://d1w8cc2yygc27j.cloudfront.net/-2741106965949685820/8805080100449740190.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1575347
3/6/2018,10.0,,170.0,eBay,olimar729,Best Offer,28452729,https://d1w8cc2yygc27j.cloudfront.net/105446825689032968/5890470762541216380.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1401416
1/24/2018,7.0,,22.0,eBay,real_lyfe_snorlax,Auction,28267237,https://d1w8cc2yygc27j.cloudfront.net/6433397810632745659/-2424743121391631963.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1250120
11/26/2017,6.0,,23.24,eBay,liarspoker10,Best Offer,27009331,https://d9nvuahg4xykp.cloudfront.net/3925761164616168296/-6603101314374938888.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/432518
11/12/2017,10.0,,202.5,eBay,danny0025,Auction,27274784,https://d9nvuahg4xykp.cloudfront.net/3530517761056905862/2780908016242901436.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/556106
8/21/2017,10.0,,310.0,eBay,pokemon_malin,Best Offer,27686453,https://d9nvuahg4xykp.cloudfront.net/-7636933476346988391/6312464825034361618.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/945493
8/13/2017,9.0,,33.0,eBay,christianstewart7242012,Best Offer,26382466,https://d9nvuahg4xykp.cloudfront.net/-4315767361453963649/-1828085717953365317.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1081742
7/9/2017,9.0,,31.0,eBay,ks790790,Auction,27384130,https://d9nvuahg4xykp.cloudfront.net/6886402844986390750/-7326612336713206934.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/546277
6/16/2017,10.0,,67.0,eBay,carolina_collectables,Auction,26832124,https://d9nvuahg4xykp.cloudfront.net/4978987891574449367/7368332415578193737.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/789482
5/29/2017,10.0,,85.0,eBay,liarspoker10,Best Offer,26928014,https://d9nvuahg4xykp.cloudfront.net/5041190624882348676/-7413094626355709652.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/419737
10/23/2016,9.0,,29.99,eBay,thomaweb5,Auction,26246224,https://d9nvuahg4xykp.cloudfront.net/-7191737962396268576/-38027588370401980.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/dark-espeon-holo/auction/1101795
